,BEAN_GPS_LNG,BEAN_GPS_LAT
3745,33.7483483,0.6063999
3746,33.7483341,0.6064036
3747,33.748313,0.6064132
3748,33.748284,0.6063966
3749,33.7482707,0.6064026
3750,33.7482323,0.6064009
3751,33.7482259,0.6063891
3752,33.7482275,0.6064052
3753,33.7482367,0.6063909
3754,33.7482157,0.6063264
3755,33.7482276,0.6064287
3756,33.7482448,0.6064279
3757,33.7482283,0.6064015
3758,33.7482225,0.6064103
3759,33.7482325,0.606417
3760,33.7482324,0.606415
3761,33.7481833,0.6063767
3762,33.7481708,0.6063766
3763,33.7481692,0.606345
3764,33.7481516,0.6063584
3765,33.7481433,0.6063634
3766,33.7481353,0.6063683
3767,33.74813,0.6063667
3768,33.7481117,0.6063483
3769,33.7481042,0.6063509
3770,33.7481109,0.6063517
3771,33.7481158,0.6063433
3772,33.7480297,0.6063494
3773,33.7480726,0.6063417
3774,33.7480928,0.6063567
3775,33.74809,0.60636
3776,33.7481108,0.6063483
3777,33.7481225,0.6063366
3778,33.7481242,0.6063342
3779,33.7481192,0.6063492
3780,33.7481359,0.6063575
3781,33.7482125,0.6063683
3782,33.74825,0.6063859
3783,33.7482423,0.6063892
3784,33.7482442,0.60637
3785,33.7482325,0.606375
3786,33.7482358,0.6063683
3787,33.7482267,0.6063525
3788,33.7482433,0.6063541
3789,33.7482367,0.6063567
3790,33.7481075,0.6062767
3791,33.748115,0.6062934
3792,33.7481284,0.6063042
3793,33.74813,0.6063042
3794,33.7482991,0.6062398
3795,33.7482867,0.60624
3796,33.7482925,0.6062693
3797,33.7482991,0.6062775
3798,33.7482966,0.6062759
3799,33.7482917,0.6062767
3800,33.7482891,0.6062675
3801,33.7482758,0.6062458
3802,33.7482691,0.6062333
3803,33.7482688,0.6062244
3804,33.7482767,0.6062099
3805,33.7482457,0.6062644
3806,33.748209,0.6063036
3807,33.7481603,0.6062795
3808,33.748245,0.6062281
3809,33.7482358,0.606205
3810,33.7482399,0.6062042
3811,33.7482505,0.6061946
3812,33.7482596,0.6061923
3813,33.7482195,0.6063152
3814,33.7481704,0.6063053
3815,33.7481862,0.606308
3816,33.748145,0.6064576
3817,33.7481258,0.6064583
3818,33.7481418,0.6064492
3819,33.7481373,0.6064584
3820,33.7481178,0.6064353
3821,33.7481483,0.60647
3822,33.7481216,0.6064029
3823,33.7481453,0.6064211
3824,33.7481401,0.6064134
3825,33.7481541,0.6064107
3826,33.7481416,0.6063983
3827,33.7481308,0.6063891
3828,33.748136,0.6063681
3829,33.74816,0.6063667
3830,33.7481548,0.6063746
3831,33.7482298,0.6064007
3832,33.7482273,0.6063779
3833,33.7482333,0.6063868
3834,33.74823,0.6063892
3835,33.7482158,0.60639
3836,33.7482175,0.6063859
3837,33.7482167,0.6063884
3838,33.7482167,0.6064075
3839,33.7482133,0.6064025
3840,33.7482221,0.6063967
3841,33.7482075,0.6063808
3842,33.7481634,0.6063625
3843,33.7481884,0.6063393
3844,33.7481876,0.6063622
3845,33.7481958,0.6063692
3846,33.7481858,0.6063733
3847,33.7481825,0.6063642
3848,33.7481757,0.6063561
3849,33.74817,0.6063791
3850,33.7482316,0.606355
3851,33.7482192,0.6063433
3852,33.7482317,0.6063392
3853,33.7482439,0.6063281
3854,33.74824,0.6063025
3855,33.7481266,0.6062859
3856,33.7481742,0.6064383
3857,33.748175,0.6064384
3858,33.7481625,0.6064466
3859,33.7481512,0.6064569
3860,33.7481233,0.6064593
3861,33.7481371,0.6064473
3862,33.7482292,0.6063083
3863,33.7482208,0.6063275
3864,33.7482075,0.6063241
3865,33.7481959,0.6063091
3866,33.7481916,0.6063159
3867,33.7481867,0.6063242
3868,33.7481883,0.6063233
3869,33.7481825,0.6063159
3870,33.7481666,0.6063242
3871,33.748135,0.6063308
3872,33.7481409,0.6063209
3873,33.7481459,0.6063133
3874,33.7481509,0.6063117
3875,33.74815,0.606305
3876,33.7481509,0.6062992
3877,33.7481508,0.6062916
3878,33.7481217,0.6062617
3879,33.7481158,0.6062659
3880,33.7481607,0.6063071
3881,33.748198,0.6062774
3882,33.7481692,0.6062784
3883,33.748139,0.6062743
3884,33.7481033,0.60629
3885,33.7481148,0.6062919
3886,33.7481138,0.6062858
3887,33.7481283,0.606291
3888,33.7481132,0.6063041
3889,33.7481027,0.6062985
3890,33.748099,0.6063067
3891,33.7481254,0.6062714
3892,33.7481597,0.6062556
3893,33.7481725,0.6062684
3894,33.7481867,0.606275
3895,33.748195,0.6062742
3896,33.7481471,0.6063137
3897,33.7481768,0.6062601
3898,33.7481828,0.6062454
3899,33.7481647,0.6062446
3900,33.7481675,0.6062533
3901,33.74817,0.6062458
3902,33.7481617,0.6062442
3903,33.7481641,0.6062366
3904,33.7481625,0.6062341
3905,33.7481683,0.6062509
3906,33.7481566,0.6062533
3907,33.7481475,0.6062567
3908,33.7481307,0.6062684
3909,33.7481352,0.6062748
3910,33.7481558,0.6062659
3911,33.748206,0.6062818
3912,33.7482033,0.606285
3913,33.7481891,0.6062842
3914,33.7482217,0.6063166
3915,33.7482242,0.6063167
3916,33.7482192,0.606325
3917,33.74821,0.6063392
3918,33.7482042,0.6063241
3919,33.7482317,0.6063075
3920,33.7482333,0.6063041
3921,33.7482242,0.606305
3922,33.748195,0.6062834
3923,33.7482017,0.6062917
3924,33.7482117,0.606285
3925,33.7482266,0.6062925
3926,33.7482266,0.6062942
3927,33.7482158,0.6062858
3928,33.7482142,0.6062883
3929,33.7482158,0.6062875
3930,33.7482292,0.6062979
3931,33.7482326,0.6063083
3932,33.7482358,0.6063134
3933,33.7482225,0.6063217
3934,33.748191,0.6062938
3935,33.7481586,0.6063089
3936,33.7481291,0.6063126
3937,33.7481234,0.6063133
3938,33.7481308,0.6063125
3939,33.7481225,0.6063141
3940,33.7481141,0.6063209
3941,33.7481,0.6063367
3942,31.7040341,-0.3785604
3943,31.7060909,-0.3792788
3944,31.7061142,-0.3792424
3945,32.6149865,1.4983243
3946,32.615021,1.4983698
3947,32.6149743,1.4983064
3948,32.6150558,1.4982892
3949,32.615039,1.4983257
3950,32.6149533,1.4983383
3951,32.6150214,1.4982872
3952,32.6149035,1.4983184
3953,32.6149009,1.4984072
3954,32.6148872,1.4984094
3955,32.6149157,1.4984689
3956,32.6149123,1.4984141
3957,32.61497,1.4984786
3958,32.6149422,1.4985005
3959,32.6149652,1.4984879
3960,32.6149833,1.4985208
3961,32.6149882,1.4985218
3962,32.6149748,1.4985233
3963,32.6149645,1.4985406
3964,32.6149883,1.49863
3965,32.6149745,1.4986025
3966,32.6149386,1.4986103
3967,32.6149517,1.4986916
3968,32.6149271,1.4987034
3969,32.6149229,1.4987304
3970,32.6149651,1.4987224
3971,32.6148781,1.4987326
3972,32.6148793,1.4988317
3973,32.614949,1.4987256
3974,32.6149874,1.4987446
3975,32.6149864,1.498632
3976,32.6150145,1.4985145
3977,32.6150305,1.4985074
3978,32.614985,1.4984723
3979,32.6149355,1.4985027
3980,33.7488649,0.6049594
3981,33.7489247,0.605036
3982,33.7489467,0.6050521
3983,33.7489517,0.6050317
3984,33.7489523,0.6050208
3985,33.7489242,0.6050126
3986,33.7489376,0.605026
3987,33.7489444,0.6050401
3988,33.7489517,0.6050162
3989,33.7489574,0.605215
3990,33.7489452,0.6051573
3991,33.7489565,0.6051571
3992,33.7489486,0.6051043
3993,33.7489415,0.6050889
3994,33.7489358,0.605076
3995,33.7489408,0.6050721
3996,33.7489256,0.6050733
3997,33.7488241,0.6050537
3998,33.7488229,0.6050579
3999,33.7488058,0.6050338
4000,33.74872,0.6050209
4001,33.7487442,0.6050292
4002,33.7487597,0.6050613
4003,33.7487902,0.6051076
4004,33.748816,0.6051108
4005,33.7488091,0.6051058
4006,33.7487875,0.6050917
4007,33.7487866,0.6050857
4008,33.7487881,0.605095
4009,32.5969463,1.5230961
4010,32.5915861,1.51893
4011,32.5916361,1.5190856
4012,32.5938062,1.5204629
4013,32.5974521,1.5227052
4014,32.5765149,1.5086914
4015,32.5969212,1.5226267
4016,33.7482158,0.6063033
4017,33.7489192,0.60506
4018,33.7489167,0.6050575
4019,33.7489277,0.6050779
4020,33.7489492,0.6051134
4021,33.7489525,0.605115
4022,33.7489633,0.605099
4023,33.7489499,0.6051035
4024,33.7489407,0.6051259
4025,33.7489494,0.6051213
4026,33.7489935,0.6050941
4027,33.7489839,0.6051156
4028,33.7489876,0.6051441
4029,33.7489887,0.6051535
4030,33.7489675,0.6051567
4031,33.7489315,0.6051241
4032,33.748884,0.6051082
4033,33.7488448,0.6050958
4034,33.7488233,0.6050841
4035,33.748836,0.6050892
4036,33.74885,0.605095
4037,33.748926,0.6051231
4038,33.7488782,0.6047559
4039,33.7488447,0.6049655
4040,33.7488556,0.6050477
4041,33.7490033,0.6052282
4042,33.7489481,0.6052362
4043,33.7489396,0.6051837
4044,33.7489478,0.605186
4045,33.7489389,0.6051724
4046,33.748904,0.6051761
4047,33.7489043,0.6051997
4048,33.7489567,0.6051333
4049,33.7489313,0.6051379
4050,33.7489391,0.6051429
4051,33.7489305,0.6051418
4052,33.7489133,0.6051534
4053,33.7489351,0.6051759
4054,33.7488873,0.6051842
4055,33.7488795,0.6051515
4056,33.7489048,0.605072
4057,33.7488538,0.6050269
4058,33.748835,0.6049872
4059,33.7488339,0.6049879
4060,33.748826,0.6050978
4061,33.7488268,0.6050526
4062,33.7487667,0.6050467
4063,33.4863335,0.3862642
4064,33.4863631,0.3862618
4065,33.4863723,0.386265
4066,32.46493,0.0758067
4067,32.464925,0.075705
4068,32.5979603,1.5117557
4069,32.5980677,1.512584
4070,32.5981361,1.5124191
4071,32.5989921,1.5203939
4072,32.5981179,1.5127482
4073,32.5988275,1.5195275
4074,31.7060725,-0.3797258
4075,31.7061096,-0.379662
4076,31.7061072,-0.3796734
4077,31.7060833,-0.3798534
4078,31.706084,-0.3798592
4079,31.7061194,-0.3798529
4080,31.706121,-0.3798887
4081,31.7060706,-0.3798697
4082,32.9041871,0.776784
4083,32.9043375,0.7773084
4084,32.9042414,0.7773297
4085,32.904233,0.7772181
4086,32.904218,0.7771863
4087,32.9042831,0.7772673
4088,32.9042298,0.7772484
4089,32.9042505,0.7772822
4090,32.9042777,0.7772415
4091,32.9042298,0.7772799
4092,32.9042386,0.7772787
4093,32.9042014,0.7772452
4094,32.904269,0.7772811
4095,32.9043001,0.7772642
4096,32.9042393,0.7772527
4097,32.9042572,0.7772619
4098,32.9042494,0.7772277
4099,32.9042707,0.7772666
4100,32.9042842,0.7772877
4101,32.904291,0.7772726
4102,32.9043954,0.7773263
4103,32.9044022,0.7773405
4104,32.9043832,0.7773369
4105,32.9043539,0.7771593
4106,32.9043573,0.7772503
4107,32.9043139,0.7772014
4108,32.9044211,0.7773606
4109,32.9044089,0.7771644
4110,32.9044532,0.7772977
4111,32.9043401,0.7773108
4112,32.9043869,0.7772816
4113,32.9043887,0.7772417
4114,32.9043619,0.7772404
4115,32.9042999,0.7772094
4116,32.9044193,0.7770933
4117,32.9043844,0.7772915
4118,32.9043763,0.7773142
4119,32.9043525,0.7772833
4120,32.9043601,0.7772854
4121,32.9043889,0.7772591
4122,32.9043527,0.7772368
4123,32.9043933,0.7772532
4124,32.9045814,0.7772533
4125,34.1835379,0.7458632
4126,34.1835352,0.7458605
4127,34.1836181,0.7460251
4128,31.2500528,3.4545798
4129,32.9076512,0.7008527
4130,32.9078509,0.7009704
4131,32.9076578,0.700824
4132,33.1206034,0.9605063
4133,33.12065,0.9605604
4134,33.1206538,0.9606465
4135,33.1206471,0.9605924
4136,33.1206117,0.9605769
4137,33.1206933,0.9606087
4138,33.1206801,0.9605723
4139,33.1206474,0.960585
4140,33.1205674,0.960496
4141,33.1205396,0.9604601
4142,33.1205236,0.9607934
4143,33.1206234,0.9606624
4144,33.1206209,0.9607047
4145,33.1206153,0.960691
4146,33.1206782,0.9607441
4147,33.1207026,0.9607465
4148,33.1206701,0.9607528
4149,33.1206944,0.960758
4150,33.1206648,0.9607605
4151,33.120673,0.9607248
4152,33.1206716,0.9606971
4153,33.1206819,0.960662
4154,33.1205804,0.9605619
4155,33.1205555,0.960562
4156,33.1205708,0.9605651
4157,33.1205779,0.9605861
4158,33.1205204,0.9604871
4159,33.120536799999996,0.9604707
4160,33.1205363,0.9604774
4161,33.120781,0.9607313
4162,33.1206471,0.9607043
4163,33.1206083,0.960625
4164,33.1206668,0.9605589
4165,33.12066,0.9605749
4166,33.1205655,0.9565297
4167,33.1205444,0.9605541
4168,33.1204013,0.9604804
4169,33.1205873,0.9605976
4170,33.120588,0.9606338
4171,33.1205938,0.9606234
4172,33.1205966,0.9606248
4173,33.1205804,0.960635
4174,33.1205899,0.9605969
4175,33.120608,0.9607223
4176,33.120593,0.9607029
4177,33.1206182,0.9606908
4178,33.1205022,0.9606143
4179,33.1204723,0.960623
4180,33.1205188,0.9605988
4181,33.1205819,0.9605864
4182,33.1206122,0.9605568
4183,33.1204401,0.9604276
4184,33.1205296,0.9605278
4185,33.1205306,0.9605299
4186,33.1206522,0.9606167
4187,33.1204904,0.960435
4188,33.1206176,0.9604829
4189,33.120694,0.9604719
4190,33.1207341,0.9605036
4191,33.1208813,0.9605958
4192,33.1208309,0.9605395
4193,33.1207936,0.9605046
4194,33.1207783,0.9605472
4195,33.1206778,0.960729
4196,33.1205721,0.9606014
4197,33.1206287,0.9606547
4198,33.1205983,0.9605758
4199,33.1205132,0.9604925
4200,33.1205511,0.9605038
4201,33.1206868,0.9605823
4202,33.120638,0.9605198
4203,33.1205907,0.9605898
4204,33.1206343,0.9606076
4205,32.5996232,1.5210111
4206,32.5995783,1.5210949
4207,32.5996028,1.5210707
4208,32.5995926,1.5210667
4209,32.5995539,1.5211248
4210,32.5995723,1.5210871
4211,32.5996221,1.5211219
4212,32.5288133,0.7356567
4213,32.52886,0.7357317
4214,32.5288667,0.7356617
4215,32.5288083,0.735605
4216,32.423149,0.7162018
4217,32.4231198,0.7161423
4218,32.4224856,0.716285
4219,32.4225107,0.7162337
4220,32.4223691,0.7162841
4221,32.4223597,0.7163232
4222,32.6677019,1.5460703
4223,32.1508193,0.944217
4224,32.7410865,1.2558842
4225,32.73775,1.2531442
4226,32.7397087,1.2569304
4227,32.7410568,1.2564217
4228,32.7410606,1.256656
4229,32.7409743,1.2568054
4230,32.7410617,1.256777
4231,32.7411709,1.2560906
4232,32.7410475,1.25606
4233,32.7233108,1.2516565
4234,32.5994871,1.5211039
4235,32.599564,1.521194
4236,32.5995952,1.5212186
4237,33.8167733,1.519245
4238,33.816822,1.5191887
4239,33.8168662,1.5192293
4240,32.5674533,0.4341717
4241,32.5673303,0.4341762
4242,32.916725,1.7400517
4243,32.916699,1.7399038
4244,32.9156878,1.7393351
4245,32.9166032,1.739922
4246,32.9107221,1.7236458
4247,33.0696699,1.7414258
4248,33.0696689,1.7414647
4249,32.7202399,1.2512057
4250,33.120279,0.9805304
4251,33.1201666,0.9803252
4252,33.1201303,0.9802288
4253,33.120156,0.9802326
4254,33.1201909,0.9802215
4255,33.1201917,0.980215
4256,33.1201915,0.9802521
4257,33.1201952,0.9802435
4258,33.1201918,0.9802767
4259,33.1201654,0.9802971
4260,33.1202067,0.9803125
4261,33.1202133,0.9802925
4262,33.1202242,0.9802825
4263,33.1202072,0.9802986
4264,33.1201499,0.9803078
4265,33.1201544,0.9802929
4266,33.1201853,0.9802883
4267,33.1201912,0.9802781
4268,33.1201792,0.9802631
4269,33.1202167,0.9802492
4270,33.1202092,0.980211
4271,33.1200867,0.9802542
4272,33.120351,0.9805482
4273,33.1204999,0.9806238
4274,33.1205976,0.9806993
4275,33.120801,0.9808037
4276,33.1229852,0.9814765
4277,33.1229923,0.9815078
4278,33.1229883,0.9815292
4279,33.1229993,0.9815392
4280,33.122988,0.9815174
4281,33.1230277,0.9815194
4282,33.1230324,0.9815275
4283,33.1230217,0.9815164
4284,33.1230285,0.9815255
4285,33.1230199,0.9815208
4286,33.1230184,0.9815276
4287,33.1230247,0.9815405
4288,33.1230275,0.9815393
4289,33.1230217,0.9815282
4290,33.1230343,0.9815359
4291,33.1230761,0.9814848
4292,33.1231009,0.98148
4293,33.1231042,0.9815001
4294,33.1231075,0.9815108
4295,33.1230057,0.9816319
4296,33.1231719,0.9814664
4297,33.1231997,0.9814714
4298,33.123191,0.9814514
4299,33.1231839,0.981464
4300,33.123235,0.9814356
4301,33.1231885,0.9815324
4302,33.1231675,0.9815124
4303,33.1231455,0.9815366
4304,33.1231182,0.9815739
4305,33.1231201,0.9815307
4306,33.1231277,0.9815204
4307,33.1231341,0.9815173
4308,33.1231366,0.9815039
4309,33.1231391,0.9815028
4310,33.1231375,0.9815292
4311,33.1231399,0.9815251
4312,33.1231375,0.9815126
4313,33.1231463,0.9814836
4314,33.1231405,0.9814634
4315,33.1231587,0.981441
4316,33.1229726,0.9815417
4317,33.1229978,0.9815576
4318,33.1229636,0.981562
4319,33.1229341,0.9815725
4320,33.1229889,0.9815819
4321,33.1230221,0.9815237
4322,33.1231207,0.98148
4323,33.1231233,0.9814926
4324,33.123134,0.9815072
4325,33.1231229,0.9815022
4326,33.1230983,0.9814927
4327,33.1231044,0.9814835
4328,33.1230916,0.9814699
4329,33.1230849,0.9814582
4330,33.1230734,0.9815142
4331,33.1230383,0.9815109
4332,33.1230335,0.981549
4333,33.1230467,0.9815725
4334,33.1230723,0.9815834
4335,33.1230476,0.9815673
4336,33.123092,0.9815458
4337,33.1230864,0.9814987
4338,33.1231131,0.9814918
4339,33.1231381,0.9815445
4340,33.1231726,0.9815534
4341,33.1232139,0.9815345
4342,33.1231708,0.9815775
4343,33.1231381,0.9815188
4344,33.1231413,0.9815198
4345,33.1231476,0.9815175
4346,33.1231726,0.9815359
4347,33.1231968,0.9815382
4348,33.1232302,0.9815285
4349,33.123266,0.9814771
4350,33.1232708,0.9814608
4351,33.1232692,0.9814575
4352,33.123264,0.9814567
4353,33.1232759,0.9814492
4354,33.1232774,0.9814433
4355,33.1232683,0.9814433
4356,33.1232709,0.9814333
4357,33.1232589,0.9814292
4358,33.1232576,0.9814409
4359,33.1229702,0.9813302
4360,33.1230013,0.9814286
4361,33.1231018,0.981572
4362,33.1231137,0.9815239
4363,33.12319,0.9814823
4364,33.1232301,0.9814883
4365,33.1232342,0.9814875
4366,33.1232392,0.9814958
4367,33.1232475,0.9815033
4368,33.1232448,0.9815078
4369,33.1232591,0.9815061
4370,33.1232542,0.9815242
4371,33.1232537,0.9815109
4372,33.1231459,0.9815622
4373,33.1231571,0.9815286
4374,33.1231876,0.9815183
4375,33.1231959,0.9814184
4376,33.1232363,0.9814445
4377,33.1232305,0.9814819
4378,33.1232241,0.9815028
4379,33.1231841,0.9814933
4380,33.1231604,0.9814786
4381,33.1231401,0.9814816
4382,33.12318,0.9815309
4383,33.1231375,0.9815509
4384,33.1231251,0.9815792
4385,33.1231293,0.9815809
4386,33.1231376,0.9815816
4387,33.123153,0.9815759
4388,33.1231831,0.9815684
4389,33.1231897,0.9815154
4390,33.1231867,0.9814873
4391,33.1231766,0.9815408
4392,33.1231018,0.9815433
4393,33.1230633,0.981498
4394,33.1230948,0.981515
4395,33.1231252,0.9815225
4396,33.1231315,0.9815509
4397,33.1230874,0.9815241
4398,33.123118,0.9815554
4399,33.1231368,0.981528
4400,33.1230839,0.9815116
4401,33.1230617,0.9815215
4402,33.123081,0.9815459
4403,33.1231365,0.98151
4404,33.1231246,0.9815214
4405,33.1229777,0.9815581
4406,33.1229883,0.9815841
4407,33.1229741,0.9815967
4408,33.1229711,0.981595
4409,33.1229692,0.9815841
4410,33.1229826,0.9815833
4411,33.1229841,0.9815867
4412,33.1229783,0.9815791
4413,33.1230009,0.9815849
4414,33.1229882,0.98159
4415,33.1229881,0.9815724
4416,33.1230081,0.9814942
4417,33.1230112,0.9814777
4418,33.1231652,0.9815266
4419,33.1230633,0.9815391
4420,33.1230078,0.9815624
4421,33.1230325,0.9815801
4422,33.1230269,0.9815783
4423,33.1229758,0.9815842
4424,33.1230009,0.9815967
4425,33.1230259,0.9815992
4426,33.1230258,0.9815969
4427,33.1230339,0.9816041
4428,33.1230358,0.9816066
4429,33.123034,0.9815956
4430,33.1230874,0.9815333
4431,33.1230507,0.9815446
4432,33.1230268,0.9815685
4433,33.1230605,0.9815667
4434,33.1230704,0.9815684
4435,34.3099259,1.3268177
4436,34.3193347,1.2992796
4437,33.1230362,0.981464
4438,33.1247765,0.9828982
4439,33.1247497,0.9829025
4440,33.1247366,0.9829076
4441,33.1247199,0.9829086
4442,33.1247176,0.9829192
4443,33.1247251,0.9829092
4444,33.1247333,0.9829142
4445,33.1247023,0.9829149
4446,33.1247,0.982931
4447,33.1247017,0.9829367
4448,33.1247197,0.9829427
4449,33.1247109,0.9829536
4450,33.1247318,0.9829267
4451,33.1247584,0.9829543
4452,33.1247466,0.9829567
4453,33.1247183,0.9829887
4454,33.124698,0.9830167
4455,33.1246749,0.9830099
4456,33.1246985,0.9829999
4457,33.1247067,0.982989
4458,33.124694,0.9829699
4459,33.1246959,0.9829759
4460,33.1247243,0.9829512
4461,33.1247117,0.982925
4462,33.1247115,0.9829412
4463,33.1247125,0.9829474
4464,33.1247116,0.9829566
4465,33.1246925,0.9829675
4466,33.1246968,0.9829639
4467,33.1247009,0.9829626
4468,33.1247083,0.9829539
4469,33.124692,0.9829322
4470,33.1247133,0.9829666
4471,33.12471,0.9829617
4472,33.1247033,0.9829583
4473,33.1247017,0.9829575
4474,33.1247127,0.9829559
4475,33.124735,0.9829434
4476,33.1247133,0.9829533
4477,33.1247259,0.9829327
4478,33.1247442,0.9829442
4479,33.1247417,0.9829433
4480,33.1247266,0.98294
4481,33.1247258,0.9829508
4482,33.12471,0.9829683
4483,33.1246992,0.9829566
4484,33.1246958,0.9829592
4485,33.1246867,0.982969
4486,33.1246808,0.9829609
4487,34.1651633,0.7041233
4488,34.164995,0.704165
4489,32.6151929,1.4980825
4490,32.6152583,1.4982047
4491,32.6151717,1.4981111
4492,32.6151946,1.4980821
4493,32.6151664,1.4981557
4494,32.6151926,1.498199
4495,32.6151897,1.4980847
4496,32.6151523,1.4982101
4497,32.6151371,1.4982176
4498,32.6151905,1.4982415
4499,32.6151984,1.498195
4500,32.6150591,1.4982628
4501,32.6151916,1.4982378
4502,32.615136,1.4982155
4503,32.6150778,1.4982011
4504,32.6151107,1.4982222
4505,32.6151553,1.4983638
4506,32.6151436,1.4982875
4507,32.6150703,1.4983278
4508,32.6151338,1.4982971
4509,32.6151357,1.4983001
4510,32.6151279,1.4983002
4511,32.6151243,1.4983209
4512,32.6151206,1.4983111
4513,32.6151898,1.4982855
4514,32.6151859,1.4983174
4515,32.6151229,1.4983975
4516,32.6151593,1.4983718
4517,32.6151006,1.4983747
4518,32.6150533,1.4984665
4519,32.6150749,1.4984464
4520,32.6150446,1.4984909
4521,32.6151296,1.4983868
4522,32.6151437,1.4983833
4523,32.6151033,1.4984987
4524,32.6151668,1.4984313
4525,32.6152394,1.49841
4526,32.6151493,1.4984749
4527,32.6151904,1.4983875
4528,32.6151406,1.4984656
4529,32.6151583,1.49849
4530,32.6152225,1.4985303
4531,32.6151682,1.498592
4532,32.6151589,1.4985712
4533,32.6151462,1.4985819
4534,32.6152138,1.4986806
4535,32.6150195,1.4987061
4536,32.6150565,1.4986286
4537,32.6150795,1.4987009
4538,32.6151334,1.4986895
4539,32.615075,1.4986833
4540,32.6150271,1.4987094
4541,32.6150387,1.4987274
4542,32.615075,1.4987468
4543,32.6150317,1.4987217
4544,32.6151054,1.4988362
4545,32.6150711,1.4988488
4546,32.6150702,1.4988325
4547,32.6151179,1.4988537
4548,32.615056,1.4988124
4549,33.650739,2.0446858
4550,30.9815881,3.1014858
4551,33.6508095,2.0445784
4552,33.650945,2.0445361
4553,33.6508517,2.0444683
4554,33.6508911,2.0445223
4555,33.650818,2.044504
4556,33.6509007,2.0445104
4557,33.6508848,2.0445013
4558,33.6508913,2.0445257
4559,33.6508732,2.0444092
4560,33.6509644,2.0444771
4561,33.6507568,2.0445407
4562,33.6505141,2.0453124
4563,33.6508258,2.0445034
4564,33.6505213,2.0452677
4565,33.6504797,2.0453329
4566,33.6505313,2.0453486
4567,33.6505049,2.0453073
4568,32.9250326,1.6649449
4569,32.9253461,1.6647864
4570,32.9251852,1.664664
4571,32.9210366,1.6368637
4572,32.9211726,1.6369569
4573,32.9213713,1.6369243
4574,32.9213443,1.6371192
4575,32.9215984,1.6371623
4576,32.924992,1.6649699
4577,32.9044246,0.7767405
4578,32.9043696,0.7768058
4579,32.90437,0.7768033
4580,32.9043327,0.7768333
4581,32.9044065,0.7767207
4582,32.9044084,0.7767695
4583,32.3678539,2.1105278
4584,32.9079414,0.7008839
4585,32.907976,0.7008515
4586,32.9078832,0.7008964
4587,32.9079619,0.7009189
4588,32.9079255,0.7008823
4589,32.907943,0.7008637
4590,32.9079237,0.7009002
4591,32.9079503,0.7008934
4592,32.9079341,0.7008468
4593,32.9079492,0.700873
4594,32.9079573,0.7008689
4595,32.907943,0.7008842
4596,32.9079996,0.7008725
4597,32.9079178,0.7008758
4598,32.9077652,0.7007586
4599,32.9079955,0.7008282
4600,32.9080629,0.7008851
4601,32.9077929,0.7008807
4602,32.9079694,0.7008327
4603,32.9079767,0.7008866
4604,32.9079852,0.7008581
4605,32.9080185,0.7008295
4606,32.90803,0.7008492
4607,32.9080394,0.7008667
4608,32.9080049,0.7008198
4609,33.1574467,0.7142117
4610,33.1597083,0.7054283
4611,33.1607383,0.7015667
4612,33.1629983,0.6944917
4613,33.1647283,0.6884067
4614,33.16641,0.6794483
4615,33.16583,0.67349
4616,33.1672,0.6541483
4617,33.1696817,0.6512217
4618,33.1719483,0.6488717
4619,33.1749283,0.6455333
4620,33.1762733,0.6425933
4621,33.1802167,0.6343817
4622,33.1829183,0.6278767
4623,33.190155,0.6118233
4624,33.1932967,0.604775
4625,32.58729,0.3166548
4626,32.5853383,0.3166633
4627,32.582925,0.3151267
4628,32.6142085,0.3308241
4629,32.6142469,0.330824
4630,32.6142534,0.3307717
4631,32.6142456,0.330795
4632,32.6142433,0.33082
4633,32.6141548,0.3308446
4634,32.6141501,0.3308541
4635,32.6142027,0.3308964
4636,33.0719876,1.744719
4637,33.0704218,1.740172
4638,33.0702953,1.7401436
4639,33.0702034,1.740535
4640,31.7733457,3.3754726
4641,31.7734267,3.375485
4642,31.7734382,3.3754649
4643,31.7734311,3.3755316
4644,31.7929428,3.3664658
4645,31.7929063,3.3664256
4646,31.7928457,3.3664389
4647,31.7928516,3.3663948
4648,31.7929343,3.3664167
4649,31.7929171,3.3664268
4650,31.7928942,3.3664614
4651,31.7929276,3.3664392
4652,31.7930085,3.3664819
4653,31.7930219,3.3664784
4654,31.7929142,3.3664318
4655,31.7928995,3.3663944
4656,31.7930369,3.3664755
4657,31.7929957,3.3664602
4658,31.7929806,3.3665193
4659,32.5704636,0.3320776
4660,32.9079886,0.7008493
4661,32.9079375,0.7007596
4662,32.9079357,0.700845
4663,32.9079309,0.7008195
4664,32.9078928,0.7008537
4665,32.907961,0.7008429
4666,32.9079607,0.7008062
4667,32.9079679,0.700811
4668,31.7071069,-0.376981
4669,31.707155,-0.3769546
4670,31.7071311,-0.376946
4671,31.707181,-0.3770305
4672,31.7070275,-0.3769911
4673,31.7071995,-0.3770093
4674,31.7071814,-0.3770004
4675,31.7072084,-0.3770104
4676,31.7071902,-0.3769728
4677,31.7072306,-0.3769641
4678,31.707214,-0.3769516
4679,31.7072163,-0.3769298
4680,31.7072144,-0.376907
4681,31.7072593,-0.3769541
4682,31.7073018,-0.3769582
4683,31.7072371,-0.3767783
4684,31.707235,-0.3767517
4685,31.7071641,-0.3769069
4686,31.7071358,-0.3769355
4687,33.7487567,0.6072631
4688,33.7487896,0.6072504
